text,label_class,label_author,source_id,label,author,sample_id
"“Perhaps you are not sitting in this room, and I am not sitting by you. These are points in which a doubt is equally possible. Not keep a journal! how are your absent cousins to understand the tenor of your life in Bath without one? How are the civilities and compliments of every day to be related as they ought to be, unless noted down every evening in a journal? How are your various dresses to be remembered, and the particular state of your complexion, and curl of your hair to be described in all their diversities, without having constant recourse to a journal? My dear madam, I am not so ignorant of young ladies’ ways as you wish to believe me; it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated. Everybody allows that the talent of writing agreeable letters is peculiarly female. Nature may have done something, but I am sure it must be essentially assisted by the practice of keeping a journal.”",A,Austen,Austen_121,Human,Austen,train_146
"The playground fence was high and woven from chain-link, separating the children from the heavy traffic of the boulevard. Inside, a group of kids chased a deflated soccer ball, their laughter rising above the roar of passing trucks. Among them was a boy who moved with a slight, protective limp, a hidden bruise blooming darkly beneath his shirt from a stepfather’s heavy hand the night before. He ran and shouted with the others, desperate to blend into the collective joy, to pretend that his home was as safe as the brightly colored plastic slides. Children possess a terrifying capacity to normalize their own trauma. He folded his suffering into a tight, secret compartment, offering the world a wide, gap-toothed smile that betrayed absolutely nothing of the quiet terror waiting for him when the streetlights flickered on.",B,None,AI_Gen_60,AI_Generic,None,train_147
"The treachery of an acquaintance may be met with indignation, but the betrayal of a near relation is a wound that propriety demands must be suffered with a smiling countenance. When Mr. John Dashwood persuaded himself, with his wife's invaluable assistance, that his father's dying request to provide for his stepmother and half-sisters meant merely the occasional gift of a pheasant, he achieved a masterpiece of domestic betrayal. He slept the sleep of the just, entirely convinced of his own generosity, while the ladies in question were forced to quit their home and face a life of comparative penury, a situation he lamented aloud but did absolutely nothing to prevent.",C,Austen,AI_Imp_A_13,AI_Impostor,Austen,train_148
"Observe the peculiar and tragic figure of the eccentric rag-and-bone man, a creature who appeared to be constructed entirely from the discarded detritus he hawked! He boasted a nose of magnificent, almost architectural proportions, purpled by the biting wind, and a hat that had long ago surrendered its structural integrity to the relentless London drizzle. He navigated a creaking, overloaded handcart through the muck, calling out in a voice like a rusted gate-hinge, hoping to exchange a battered kettle or a torn petticoat for a meager halfpenny. His trousers were a marvel of desperate engineering, held aloft by a complex system of mismatched twine and sheer optimistic willpower. Yet, in his watery, bloodshot eyes, there burned the fierce and unyielding dignity of a man determined to carve a survival out of the very refuse the glittering world above had carelessly tossed aside.",C,Dickens,AI_Imp_D_32,AI_Impostor,Dickens,train_149
"The esteemed Lady Benevolence—a woman of rustling silks, enormous bonnets, and entirely performative sympathies—spent her afternoons organizing committees for the distribution of moral tracts to the distant heathens. She could weep copious, delicate tears over the imagined sufferings of orphans residing in tropical climes, holding the entire drawing-room captive with her theatrical displays of philanthropic grief. Yet, when her carriage was forced to halt at a crossing, and a ragged, shivering child of her own city reached a desperately thin hand toward her window, she shrank back with a shriek of profound disgust. She commanded her coachman to whip the horses onward, terrified lest the foul, unwashed reality of domestic poverty should somehow soil the pristine hem of her gown, or worse, prick the heavily guarded balloon of her own monstrous hypocrisy.",C,Dickens,AI_Imp_D_42,AI_Impostor,Dickens,train_150
"Once upon a time--of all the good days in the year, on Christmas Eve--old Scrooge sat busy in his counting-house. It was cold, bleak, biting weather: foggy withal: and he could hear the people in the court outside, go wheezing up and down, beating their hands upon their breasts, and stamping their feet upon the pavement stones to warm them. The city clocks had only just gone three, but it was quite dark already-- it had not been light all day--and candles were flaring in the windows of the neighbouring offices, like ruddy smears upon the palpable brown air. The fog came pouring in at every chink and keyhole, and was so dense without, that although the court was of the narrowest, the houses opposite were mere phantoms. To see the dingy cloud come drooping down, obscuring everything, one might have thought that Nature lived hard by, and was brewing on a large scale.",A,Dickens,Dickens_46,Human,Dickens,train_151
"Scrooge took his melancholy dinner in his usual melancholy tavern; and having read all the newspapers, and beguiled the rest of the evening with his banker's-book, went home to bed. He lived in chambers which had once belonged to his deceased partner. They were a gloomy suite of rooms, in a lowering pile of building up a yard, where it had so little business to be, that one could scarcely help fancying it must have run there when it was a young house, playing at hide-and-seek with other houses, and forgotten the way out again. It was old enough now, and dreary enough, for nobody lived in it but Scrooge, the other rooms being all let out as offices. The yard was so dark that even Scrooge, who knew its every stone, was fain to grope with his hands. The fog and frost so hung about the black old gateway of the house, that it seemed as if the Genius of the Weather sat in mournful meditation on the threshold.",A,Dickens,Dickens_46,Human,Dickens,train_152
"The jagged scar tracing the line of his jaw was a permanent ledger of the worst decision he ever made. Every morning, as he dragged the razor carefully around the raised tissue, he was forced to remember the scent of cheap whiskey, the blinding glare of the oncoming headlights, and the terrifying sound of rending metal. For years, he had grown out his beard to hide it, ashamed of the visible evidence of his reckless youth. But as he aged, the urge to conceal the flaw diminished. The scar had become a map of his own survival, a daily reminder of the chaotic forces he had narrowly outrun. He touched the uneven skin with a quiet reverence, accepting that true redemption lay not in pretending the accident never happened, but in proving himself worthy of the second chance it had violently afforded him.",B,None,AI_Gen_45,AI_Generic,None,train_153
"The private school’s brochure boasted of its commitment to diversity and inclusion, featuring a carefully curated array of faces on every page. Yet, the tuition was equivalent to a median household income, creating an invisible, impenetrable fortress around its pristine campus. They offered a handful of scholarships to talented kids from the inner city, treating them as tokens of the institution's progressive benevolence. The wealthy parents congratulated themselves on their children's exposure to different backgrounds, entirely ignoring the fact that the school functioned as an elite networking club designed to replicate the existing class structure. They championed equality in the abstract curriculum, while aggressively gatekeeping the resources and connections that actually dictated power, ensuring their own offspring would never truly have to compete on a level playing field.",B,None,AI_Gen_75,AI_Generic,None,train_154
"Memory is frequently a most uncooperative companion, choosing to present the follies of one's youth not with the gentle blur of passing time, but with the sharp, agonizing clarity of present mortification. A gentleman, reviewing the history of his life from the comfortable vantage point of his library, may suddenly recall the exact phrasing of an arrogant proposal he once delivered to a woman whose worth he was then too vain to comprehend. The sudden blush that rises to his cheek, though he is entirely alone, is a testament to the enduring power of regret. He realizes, with a pang of bitter clarity, that the superiority upon which he had so prided himself was nothing more than the blinding insolence of unchecked privilege. To awake to the realization that one's judgment has been entirely disastrous is a punishment that vanity is singularly ill-equipped to endure.",C,Austen,AI_Imp_A_42,AI_Impostor,Austen,train_155
"It cannot be expected that this system of farming would produce any very extraordinary or luxuriant crop. Oliver Twist’s ninth birthday found him a pale thin child, somewhat diminutive in stature, and decidedly small in circumference. But nature or inheritance had implanted a good sturdy spirit in Oliver’s breast. It had had plenty of room to expand, thanks to the spare diet of the establishment; and perhaps to this circumstance may be attributed his having any ninth birth-day at all. Be this as it may, however, it _was_ his ninth birthday; and he was keeping it in the coal-cellar with a select party of two other young gentleman, who, after participating with him in a sound thrashing, had been locked up for atrociously presuming to be hungry, when Mrs. Mann, the good lady of the house, was unexpectedly startled by the apparition of Mr. Bumble, the beadle, striving to undo the wicket of the garden-gate.",A,Dickens,Dickens_730,Human,Dickens,train_156
"To be left an orphan without a shilling to one's name is universally recognized as a profound tragedy, but it is also an indisputable breach of social convenience. When little Miss Dashwood was orphaned, the neighborhood felt her plight with great acuteness, though they were equally in agreement that it was highly inconsiderate of her parents to expire without leaving a provision for her maintenance. The suffering of the child was naturally lamented, but the true burden was felt to rest upon the distant cousin who was compelled, by the dictates of society, to offer the girl a home, an imposition he bore with a martyrdom that entirely eclipsed the grief of the bereaved infant.",C,Austen,AI_Imp_A_4,AI_Impostor,Austen,train_157
"The voicemail was three years old, saved on a fractured phone he kept charged specifically for this purpose. Every few months, when the quiet of the apartment became unbearable, he would press play and listen to his father’s voice asking him to call back. He had been too busy that day, too consumed with a minor crisis at work, and had ignored it. The massive heart attack happened later that evening. The regret was a physical weight in his chest, a sharp, unyielding stone that no amount of therapy could dissolve. He spent his weekends now volunteering at a nursing home, patiently listening to the rambling stories of elderly men forgotten by their own children. It wasn't a cure for his guilt, but a necessary, quiet penance, a desperate attempt to answer the call he had missed.",B,None,AI_Gen_94,AI_Generic,None,train_158
"No sooner was his father’s funeral over, than Mrs. John Dashwood, without sending any notice of her intention to her mother-in-law, arrived with her child and their attendants. No one could dispute her right to come; the house was her husband’s from the moment of his father’s decease; but the indelicacy of her conduct was so much the greater, and to a woman in Mrs. Dashwood’s situation, with only common feelings, must have been highly unpleasing;—but in _her_ mind there was a sense of honor so keen, a generosity so romantic, that any offence of the kind, by whomsoever given or received, was to her a source of immovable disgust. Mrs. John Dashwood had never been a favourite with any of her husband’s family; but she had had no opportunity, till the present, of showing them with how little attention to the comfort of other people she could act when occasion required it.",A,Austen,Austen_161,Human,Austen,train_159
"It sometimes happens that a woman is handsomer at twenty-nine than she was ten years before; and, generally speaking, if there has been neither ill health nor anxiety, it is a time of life at which scarcely any charm is lost. It was so with Elizabeth, still the same handsome Miss Elliot that she had begun to be thirteen years ago, and Sir Walter might be excused, therefore, in forgetting her age, or, at least, be deemed only half a fool, for thinking himself and Elizabeth as blooming as ever, amidst the wreck of the good looks of everybody else; for he could plainly see how old all the rest of his family and acquaintance were growing. Anne haggard, Mary coarse, every face in the neighbourhood worsting, and the rapid increase of the crow’s foot about Lady Russell’s temples had long been a distress to him.",A,Austen,Austen_105,Human,Austen,train_160
"The notion of sacrificing one’s social consequence for the sake of affection is universally condemned as the height of romantic folly. When Miss Taylor surrendered her independence to marry a man whose primary recommendation was an excellent heart rather than a large estate, her friends lamented her fate as though she had been carried off by a pirate. The world demands that a woman sacrifice her inclinations to her ambition, marrying for an establishment and finding her consolation in the superiority of her carriage; to sacrifice the carriage for the sake of the man is an inversion of priorities that polite society finds entirely baffling.",C,Austen,AI_Imp_A_25,AI_Impostor,Austen,train_161
"The apartment complex sat on the fringe of the industrial park, a crumbling monument to forgotten urban planning. Its concrete walkways were cracked, weeds pushing through the fissures like defiant green flags of surrender. Inside unit 4B, the radiator hissed, spitting rusty water onto the linoleum, providing the only heat against the bitter November draft. Maria wrapped her hands around a chipped mug of weak tea, watching her breath plume in the damp air. The rent had gone up again, a quiet violence enacted by a landlord who lived three zip codes away in a gated subdivision. She had taken on a third cleaning shift, trading her sleep for the privilege of keeping a roof over her head. The exhaustion was a heavy, physical thing, a parasite that drained her vitality until all that remained was the mechanical necessity of survival.",B,None,AI_Gen_53,AI_Generic,None,train_162
"The fraternity of the street urchin is bound by ties far stronger than blood, forged in the crucible of absolute destitution and the shared evasion of the policeman's heavy truncheon. See them huddled together over a grating that exhales a faint breath of warm, subterranean air; a tangle of skinny limbs, torn caps, and premature, defensive cunning! When one of these miniature vagabonds miraculously secures a discarded apple core or a stale crust of bread, he does not hoard it like a miser. He breaks it with his blackened fingers, distributing the meager treasure among his shivering comrades with a solemn, equitable justice. This desperate, heartbreaking generosity, blooming amidst the filth of the gutters, shines with a purity that the wealthy philanthropists in their gilded drawing-rooms could never hope to comprehend, let alone emulate.",C,Dickens,AI_Imp_D_37,AI_Impostor,Dickens,train_163
"Their obsession with acquiring the right zip code bordered on the fanatical. They scoured real estate listings late into the night, prioritizing properties not by the quality of the architecture, but by their proximity to the most exclusive elementary schools in the district. Moving into the gated community was supposed to be a triumph, a tangible proof of their financial ascent. Yet, once the moving boxes were unpacked, they found themselves completely isolated. Their new neighbors offered tight, perfunctory smiles over perfectly manicured hedges, their eyes quietly appraising the make and model of the car in the driveway. Social aspiration had bought them an immaculate lawn and a prestigious address, but it had also purchased a profound, sterile loneliness. They had successfully infiltrated the upper echelon, only to realize the summit was terribly cold and devoid of actual community.",B,None,AI_Gen_39,AI_Generic,None,train_164
"The morning commute began not as a coordinated human effort, but as the involuntary reflex of a massive organism waking from a brief, restless slumber. Beneath the cracked pavement, the subway trains surged like dark blood through concrete veins, pushing thousands of sleepy commuters toward the congested heart of the financial district. Above ground, the exhaust of idling buses and delivery trucks formed a shallow, gray breath that hung over the intersections. The city did not care about the individual ambitions or anxieties of the people moving within it; they were merely the oxygen it required to survive another day. Every slammed door, every blaring horn, every spilled cup of coffee on the crowded sidewalks contributed to the erratic, thumping pulse of a metropolis that demanded constant, frantic motion just to keep its towering structures from collapsing under their own immense, structural weight.",B,None,AI_Gen_30,AI_Generic,None,train_165
"She discovered the secret in a dusty shoebox at the back of her mother’s closet, hidden beneath a pile of old winter scarves. The letters were tied with a faded blue ribbon, the handwriting sharp and unfamiliar. Reading them felt like watching the foundational walls of her childhood crumble in real time. The loyal, devoted mother she had known—the woman who baked cookies for bake sales and attended every soccer game—had sustained a decade-long affair with her father's best friend. The betrayal wasn't just against her father; it was against her own understanding of their family history. Every happy memory was suddenly suspect, overlaid with the retroactive knowledge of a profound deception. Loyalty, she realized, was often just an elaborate performance, a thin veneer of domestic tranquility stretched tight over a chasm of hidden compromises.",B,None,AI_Gen_77,AI_Generic,None,train_166
"This little work was finished in the year 1803, and intended for immediate publication. It was disposed of to a bookseller, it was even advertised, and why the business proceeded no farther, the author has never been able to learn. That any bookseller should think it worth-while to purchase what he did not think it worth-while to publish seems extraordinary. But with this, neither the author nor the public have any other concern than as some observation is necessary upon those parts of the work which thirteen years have made comparatively obsolete. The public are entreated to bear in mind that thirteen years have passed since it was finished, many more since it was begun, and that during that period, places, manners, books, and opinions have undergone considerable changes.",A,Austen,Austen_121,Human,Austen,train_167
"The courtroom was a theater of dread, a cavernous, dusty chamber smelling of stale paper and condemned men, where the magistrate sat perched upon his elevated bench like a great, black-robed bird of prey. Before him stood the accused, a hollow-cheeked wretch whose trembling hands gripped the wooden railing as though it were the very precipice of hell, whilst the barristers—those bewigged architects of misery—haggled over the exact price of his miserable life with chilling detachment. Justice, here, was not a blind and noble goddess, but a deaf and unforgiving machine, grinding the bones of the desperate, measuring out misery in years of penal servitude, and casting human souls into the abyss with the casual strike of a heavy wooden gavel.",C,Dickens,AI_Imp_D_7,AI_Impostor,Dickens,train_168
"Mr. Cole, having acquired a very considerable fortune in a manner entirely disconnected from the ownership of land, determined that the next logical step was to acquire the taste and consequence to match his bank balance. He purchased a grand house, populated it with expensive and remarkably uncomfortable furniture, and set about inviting the very best families to dine. The neighborhood, while privately sneering at his new carriages and the excessive number of his servants, nonetheless found his French chef too exquisite to ignore. Thus, society elegantly balances its contempt for the newly rich with its profound appreciation for a truly excellent dinner.",C,Austen,AI_Imp_A_19,AI_Impostor,Austen,train_169
"Everybody knows the story of another experimental philosopher who had a great theory about a horse being able to live without eating, and who demonstrated it so well, that he had got his own horse down to a straw a day, and would unquestionably have rendered him a very spirited and rampacious animal on nothing at all, if he had not died, four-and-twenty hours before he was to have had his first comfortable bait of air. Unfortunately for the experimental philosophy of the female to whose protecting care Oliver Twist was delivered over, a similar result usually attended the operation of _her_ system; for at the very moment when the child had contrived to exist upon the smallest possible portion of the weakest possible food, it did perversely happen in eight and a half cases out of ten, either that it sickened from want and cold, or fell into the fire from neglect, or got half-smothered by accident; in any one of which cases, the miserable little being was usually summoned into another world, and there gathered to the fathers it had never known in this.",A,Dickens,Dickens_730,Human,Dickens,train_170
"At the neighborhood association meeting, the residents passionately debated the aesthetic impact of a proposed affordable housing complex. A woman in a cashmere sweater stood up, her voice trembling with manufactured distress, arguing that the new development would fundamentally alter the 'historic character' of their quaint suburb. She spoke of traffic congestion and property values, carefully avoiding the ugly, unspoken truth at the core of her objection. These were the same progressives who planted signs declaring that all were welcome on their manicured lawns, yet fought tooth and nail to ensure that the working-class families who cleaned their homes and served their lattes remained safely confined to the other side of the highway. Their tolerance was a theoretical concept, entirely conditional on maintaining a comfortable, unbreachable distance from the realities of poverty.",B,None,AI_Gen_71,AI_Generic,None,train_171
"Construction cranes loomed over the skyline like skeletal fingers, knitting new glass and steel into the ever-expanding tissue of the urban canopy. The city was molting, shedding its historic brick facades and replacing them with mirrored towers that reflected the pale afternoon sun. This rapid cellular regeneration was deafening. The rhythmic pounding of pile drivers echoed through the avenues, a metallic heartbeat demanding the attention of anyone within a three-mile radius. In the shadows of these rising giants, older neighborhoods withered, their businesses choked off by detours and demolition dust. It was a brutal form of evolution, dictated by zoning boards and real estate developers who acted as the brain stem of this sprawling beast. The organism sought only upward growth, indifferent to the bruised and battered neighborhoods left behind in the dark, permanent shade of its progress.",B,None,AI_Gen_31,AI_Generic,None,train_172
"The drawing-room of the wealthy was a veritable temple of moral fortitude, where ladies in rustling bombazine sat sipping tea from delicate china, exchanging horrified whispers concerning the dreadful, unwashed masses that infested the lower quarters of the city. With perfectly manicured fingers, they distributed tracts upon the virtues of temperance to wretches dying of starvation, blissfully ignorant of the glaring truth that a man freezing in the mud finds little warmth in a printed sermon. It is the peculiar affliction of the deeply respectable to possess eyes that can spot a speck of dust upon a silver spoon from across a crowded parlor, yet remain entirely, blissfully blind to the mountain of human suffering that lies weeping upon their very doorstep.",C,Dickens,AI_Imp_D_10,AI_Impostor,Dickens,train_173
"Since that time, which is far enough away now, I have often thought that few people know what secrecy there is in the young under terror. No matter how unreasonable the terror, so that it be terror. I was in mortal terror of the young man who wanted my heart and liver; I was in mortal terror of my interlocutor with the iron leg; I was in mortal terror of myself, from whom an awful promise had been extracted; I had no hope of deliverance through my all-powerful sister, who repulsed me at every turn; I am afraid to think of what I might have done on requirement, in the secrecy of my terror.",A,Dickens,Dickens_1400,Human,Dickens,train_174
"Maya stood at the edge of the playground, her worn sneakers scuffing the woodchips as she watched the other children trade colorful snacks and share whispered secrets. She clutched a plastic bag containing a single, bruised apple, painfully aware of the fraying cuffs of her hand-me-down sweater. At ten, she had already assumed the emotional weight of a caregiver, managing her mother's unpredictable moods and hiding the eviction notices that arrived in the mail. The carefree laughter of her peers sounded like a foreign language, one she had never been taught to speak. She longed to join their games, to worry only about tagged out or missed catches, but the adult anxieties she carried anchored her firmly to the sidelines. She was aging in reverse, her childhood stripped away by necessity, leaving behind a solemn, vigilant observer who understood too much about the fragility of the adult world.",B,None,AI_Gen_7,AI_Generic,None,train_175
"Mr. Gamfield growled a fierce imprecation on the donkey generally, but more particularly on his eyes; and, running after him, bestowed a blow on his head, which would inevitably have beaten in any skull but a donkey’s. Then, catching hold of the bridle, he gave his jaw a sharp wrench, by way of gentle reminder that he was not his own master; and by these means turned him round. He then gave him another blow on the head, just to stun him till he came back again. Having completed these arrangements, he walked up to the gate, to read the bill.",A,Dickens,Dickens_730,Human,Dickens,train_176
"To love entirely and without reservation is to hand another the very key to one's own destruction, trusting that they shall not turn it; it is a terrifying vulnerability, a beautiful surrender of the sovereign self. When the shadow of the gallows fell upon the condemned man, it was not his blustering friends who stood by him, but the fragile, trembling woman whose heart he had so thoughtlessly trampled in his careless youth. She braved the jeering mobs and the grim walls of the prison, giving her last penny to the turnkey just to clasp his ruined hand through the iron bars; a profound testament to the enduring, irrational, and triumphant nature of a love that defies reason, survives betrayal, and conquers even the grave.",C,Dickens,AI_Imp_D_26,AI_Impostor,Dickens,train_177
"The transition from afternoon to evening brought a collective exhalation, a sudden drop in the atmospheric pressure of ambition. The city’s millions of occupants retreated into their private cells, sliding deadbolts into place and drawing the blinds. Yet, the organism remained profoundly connected. Through the thin apartment walls, the muffled sounds of arguments, television shows, and crying infants bled together, forming a low, discordant lullaby. The plumbing pipes groaned as thousands of faucets were turned on simultaneously, a synchronized ritual of washing away the day’s grit. Seen from an airplane descending through the night sky, the glowing grid of the metropolis looked remarkably like a culture in a petri dish, a terrifyingly beautiful bloom of light and heat that consumed everything in its path, surviving entirely on the friction generated by millions of strangers forced into perpetual proximity.",B,None,AI_Gen_35,AI_Generic,None,train_178
"The annual charity gala was a glittering spectacle of wealth, held in a grand ballroom draped in silk and dripping with crystal chandeliers. The city's elite gathered in bespoke tuxedos and designer gowns, sipping vintage champagne while bidding tens of thousands of dollars on luxury vacations. The stated purpose of the evening was to raise funds for the city's growing homeless population, yet the irony of spending millions to casually throw pennies at a systemic crisis was completely lost on the attendees. They applauded themselves for their generosity, their philanthropy serving as a social shield that deflected criticism of the exploitative business practices that drove the inequality in the first place. It was a perfectly choreographed dance of performative empathy, a dazzling display of high society congratulating itself for managing the symptoms of a disease they actively perpetuated every single day.",B,None,AI_Gen_18,AI_Generic,None,train_179
"The factory whistle blew, a mournful sound that signaled the end of another twelve-hour shift. Arthur joined the stream of exhausted bodies shuffling toward the exit, their faces pale under the harsh fluorescent lights, their clothes smelling of machine oil and metallic dust. There was no camaraderie left among them, only the shared, silent endurance of people trapped in an economic vice. The promise of the middle class had evaporated, replaced by a desperate scramble to hold onto the precarious edge of solvency. At the local diner, where they stopped for cheap coffee, conversations revolved around medical bills, foreclosures, and the pervasive fear of the impending layoffs rumored by management. They were the engine of the region’s fading prosperity, yet they lived in the crumbling neighborhoods on the outskirts, watching their community slowly hollow out as the capital flowed relentlessly upward, leaving them behind in the rust.",B,None,AI_Gen_3,AI_Generic,None,val_0
"True sacrifice in the pursuit of love rarely involves the dramatic forfeiture of one's life on a battlefield; it is more commonly found in the willingness to endure a lifetime of tedious evening parties. To sit beside an exceedingly dull aunt for three hours, listening to an exhaustive history of her rheumatism with a perfectly amiable expression, solely for the chance of sharing a single country dance with her nephew, requires a fortitude and self-abnegation that rivals the heroism of the ancients. Love, in its most practical application, is often indistinguishable from the highest forms of polite endurance.",C,Austen,AI_Imp_A_24,AI_Impostor,Austen,val_1
"When the tech startup went public, his net worth transformed overnight from a modest salary to an abstract, staggering number. Suddenly, he was thrust into a stratosphere of private wealth management and philanthropic galas. He bought a penthouse with floor-to-ceiling views of the skyline, but wandering the massive, empty rooms at night, he felt profoundly disoriented. The sudden, violent upward mobility had severed his connection to the grounding struggles of everyday life. Friends treated him differently, conversations subtly shifting toward investments and favors. He had achieved the ultimate capitalist dream, breaking through the ceiling of his class, only to find that the air at the top was painfully thin. His massive fortune was an impenetrable fortress that successfully kept out financial ruin, but completely insulated him from genuine human connection.",B,None,AI_Gen_92,AI_Generic,None,val_2
"It is a bitter and lamentable truth that the greatest machinery of our age, that engine of commerce which turns the wheels of the empire, is greased by the sweat of the starving; for in the narrow, soot-stained alleys of the metropolis, human life is traded far more cheaply than the coarsest cotton. Men with faces like ash, stooped beneath invisible burdens, trudge endlessly toward the looming factories—structures of darkened brick that swallow them whole at the break of dawn and spit them out long after the sun has surrendered to the night. There is no joy in their labor, only a desperate, scraping survival, measured out in copper pennies and crusts of moldering bread, while the iron looms clatter on, indifferent to the broken spirits bleeding upon their gears.",C,Dickens,AI_Imp_D_1,AI_Impostor,Dickens,val_3
"On the farthest edges of the transit map, the city’s vitality thinned out into neglected, necrotic tissue. Here, the pavement was fractured by aggressive weeds, and the streetlights blinked with erratic exhaustion before dying completely. The urban organism had withdrawn its resources from these forgotten zones, concentrating its wealth and energy closer to the glittering center. Abandoned factories stood like hollowed-out ribcages against the gray sky, their broken windows staring blankly at the rusted railroad tracks. The residents who remained moved with a slow, deliberate caution, acutely aware that they were living on the decaying extremities of a creature that no longer needed them. It was a slow amputation by municipal neglect, a quiet severing of services and attention that left entire zip codes to rot while the downtown core continued to gorge itself on fresh capital.",B,None,AI_Gen_34,AI_Generic,None,val_4
"The great urban organism possesses a terrifying capacity for regeneration, continually shedding its old, rotting skin to construct ever more imposing monuments to its own grandeur. As older, historical quarters are ruthlessly demolished, swallowed by the gaping jaws of progress, new structures of iron and glass thrust upward like jagged, aggressive teeth. The city expands its sprawling bulk with a ravenous hunger, consuming the surrounding green fields and replacing the quiet beauty of nature with a creeping tide of bricks, mortar, and misery. It is an immortal, uncaring beast, outliving the millions who scurry across its surface, absorbing their tragedies and triumphs into its very foundations, standing as a vast, smoky monument to the boundless ambition and the boundless cruelty of the human race.",C,Dickens,AI_Imp_D_49,AI_Impostor,Dickens,val_5
"An invitation to dinner was soon afterwards despatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all. Mr. Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, etc. Mrs. Bennet was quite disconcerted. She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might always be flying about from one place to another, and never settled at Netherfield as he ought to be. Lady Lucas quieted her fears a little by starting the idea of his",A,Austen,Austen_1342,Human,Austen,val_6
"There is a specific, agonizing comedy inherent in a dinner party where every grand intention is met with a corresponding disaster. The soup, heavily salted by a distracted cook, was consumed in heroic silence by guests whose eyes watered with the effort; the principal fish dish collapsed into an unrecognizable ruin; and the host, attempting to maintain an air of aristocratic nonchalance, knocked over his wine glass with an elbow. Yet, the absolute rule of good breeding required everyone to compliment the extraordinary delicacy of the ruined salmon, creating a scene of collective, grotesque delusion that could only have been sustained by English gentlefolk in determined pursuit of propriety.",C,Austen,AI_Imp_A_29,AI_Impostor,Austen,val_7
"True devotion is rarely proven upon a battlefield; it is far more commonly tested in the grueling crucible of a tedious evening party. To sit beside an exceedingly dull aunt for three consecutive hours, listening to an exhaustive, repetitive history of her rheumatism with a perfectly amiable expression, solely for the chance of sharing a single country dance with her nephew, requires a fortitude that rivals the heroism of antiquity. Love, in its most practical, everyday application, is often indistinguishable from the highest forms of polite endurance. A lady proves the absolute sincerity of her heart not by composing passionate, unmetered poetry, but by cheerfully drinking lukewarm tea and smiling with genuine warmth at the dreadful, interminable jokes of the man's entirely insufferable relations. Such social sacrifices are the true measure of a steadfast affection.",C,Austen,AI_Imp_A_47,AI_Impostor,Austen,val_8
"‘How can you be so aggravating,’ said my mother, shedding more tears than before, ‘as to talk in such an unjust manner! How can you go on as if it was all settled and arranged, Peggotty, when I tell you over and over again, you cruel thing, that beyond the commonest civilities nothing has passed! You talk of admiration. What am I to do? If people are so silly as to indulge the sentiment, is it my fault? What am I to do, I ask you? Would you wish me to shave my head and black my face, or disfigure myself with a burn, or a scald, or something of that sort? I dare say you would, Peggotty. I dare say you’d quite enjoy it.’",A,Dickens,Dickens_766,Human,Dickens,val_9
"The obligations of sisterly affection are never so loudly proclaimed as when they can be utilized to thwart a sibling's happiness. When the elder Miss Stanton received the attentions of a highly eligible gentleman, her younger sister, discovering a sudden and overwhelming loyalty to the family's honor, felt compelled to inform the suitor of a wholly imaginary madness in their maternal line. She undertook this betrayal with a countenance of tragic martyrdom, assuring everyone that her duty to truth and her beloved sister's immortal soul forced her to speak. The engagement was swiftly broken, leaving the elder sister to languish in uncomprehending grief, while the younger sister basked in the glow of her own manufactured integrity. It is a fortunate circumstance that true family loyalty is a private virtue, for its public demonstrations are almost invariably fatal to the victim.",C,Austen,AI_Imp_A_34,AI_Impostor,Austen,val_10
"_The Bingleys and the Gardiners and the Lucases, Miss Darcy and Miss de Bourgh, Jane, Wickham, and the rest, must pass without special comment, further than the remark that Charlotte Lucas (her egregious papa, though delightful, is just a little on the thither side of the line between comedy and farce) is a wonderfully clever study in drab of one kind, and that Wickham (though something of Miss Austen’s hesitation of touch in dealing with young men appears) is a not much less notable sketch in drab of another. Only genius could have made Charlotte what she is, yet not disagreeable; Wickham what he is, without investing him either with a cheap Don Juanish attractiveness or a disgusting rascality. But the hero and the heroine are not tints to be dismissed._",A,Austen,Austen_1342,Human,Austen,val_11
"The doctor having been upstairs and come down again, and having satisfied himself, I suppose, that there was a probability of this unknown lady and himself having to sit there, face to face, for some hours, laid himself out to be polite and social. He was the meekest of his sex, the mildest of little men. He sidled in and out of a room, to take up the less space. He walked as softly as the Ghost in Hamlet, and more slowly. He carried his head on one side, partly in modest depreciation of himself, partly in modest propitiation of everybody else. It is nothing to say that he hadn’t a word to throw at a dog. He couldn’t have thrown a word at a mad dog. He might have offered him one gently, or half a one, or a fragment of one; for he spoke as slowly as he walked; but he wouldn’t have been rude to him, and he couldn’t have been quick with him, for any earthly consideration.",A,Dickens,Dickens_766,Human,Dickens,val_12
