text,label_class,label_author,source_id,label,author,sample_id,ttr,n_tokens,n_types,adj_noun_ratio,avg_dep_depth,flesch_kincaid,n_sentences,avg_sentence_len,punct_;,punct_—,punct_!,punct_?,"punct_,",punct_.,punct_:,punct_(,punct_),func_the,func_of,func_and,func_to,func_a,func_in,func_that,func_it,func_is,func_was,func_for,func_on,func_as,func_with,func_his,func_he,func_be,func_at,func_by,func_this
"He had been a cop for twenty years, long enough to see the justice system fail both the victims and the perpetrators with depressing regularity. He sat at the defense table, his hands trembling slightly as he listened to the prosecutor summarize his life as a series of calculated, malicious choices. The young man lying dead was a known gang member, and Miller knew the investigation would be perfunctory, a box-ticking exercise by a department stretched too thin to care about another body in a bad neighborhood. Detective Miller stood over the chalk outline on the pavement, the flashing blue lights casting long, jagged shadows against the brick walls of the alley. She saw the ways the prison was reshaping him, hardening his edges and burying his natural empathy beneath a necessary, defensive cruelty.",B,,AI_Gen_213,AI_Generic,,train_379,0.7185185185185186,135,97,0.3076923076923077,4.4,13.970955223880598,5,27.0,0.0,0.0,0.0,0.0,11.138613861386139,6.188118811881188,0.0,0.0,0.0,103.7037037037037,14.814814814814815,22.22222222222222,22.22222222222222,51.85185185185185,7.407407407407407,0.0,0.0,0.0,14.814814814814815,7.407407407407407,7.407407407407407,14.814814814814815,7.407407407407407,29.62962962962963,22.22222222222222,7.407407407407407,7.407407407407407,7.407407407407407,0.0
"The wedding took place: the bride and bridegroom set off for Kent from
the church door, and everybody had as much to say or to hear on the
subject as usual. Elizabeth soon heard from her friend, and their
correspondence was as regular and frequent as it ever had been: that it
should be equally unreserved was impossible. Elizabeth could never
address her without feeling that all the comfort of intimacy was over;
and, though determined not to slacken as a correspondent, it was for the
sake of what had been rather than what was. Charlotte’s first letters
were received with a good deal of eagerness: there could not but be
curiosity to know how she would speak of her new home, how she would
like Lady Catherine, and how happy she would dare pronounce herself to
be; though, when the letters were read, Elizabeth felt that Charlotte
expressed herself on every point exactly as she might have foreseen. She
wrote cheerfully, seemed surrounded with comforts, and mentioned nothing
which she could not praise. The house, furniture, neighbourhood, and
roads, were all to her taste, and Lady Catherine’s behaviour was most
friendly and obliging. It was Mr.",A,Austen,Austen_1342,Human,Austen,train_380,0.5663265306122449,196,111,0.3157894736842105,3.9419087136929463,12.576577229876722,7,28.0,1.7331022530329288,0.0,0.0,0.0,12.998266897746968,6.065857885615252,2.5996533795493937,0.0,0.0,40.816326530612244,20.408163265306122,51.02040816326531,30.612244897959183,10.204081632653061,0.0,15.306122448979592,20.408163265306122,0.0,35.714285714285715,10.204081632653061,10.204081632653061,30.612244897959183,10.204081632653061,0.0,0.0,15.306122448979592,0.0,0.0,0.0
"One thing troubled me much, after we had fallen into this quiet train.
It was, that Dora seemed by one consent to be regarded like a pretty toy
or plaything. My aunt, with whom she gradually became familiar, always
called her Little Blossom; and the pleasure of Miss Lavinia’s life was
to wait upon her, curl her hair, make ornaments for her, and treat her
like a pet child. What Miss Lavinia did, her sister did as a matter of
course. It was very odd to me; but they all seemed to treat Dora, in her
degree, much as Dora treated Jip in his.",A,Dickens,Dickens_766,Human,Dickens,train_381,0.7019230769230769,104,73,0.30434782608695654,3.813953488372093,8.06623076923077,5,20.8,3.6968576709796674,0.0,0.0,0.0,18.48428835489834,9.24214417744917,0.0,0.0,0.0,9.615384615384617,19.230769230769234,19.230769230769234,38.46153846153847,28.846153846153847,19.230769230769234,9.615384615384617,19.230769230769234,0.0,28.846153846153847,9.615384615384617,0.0,19.230769230769234,9.615384615384617,9.615384615384617,0.0,9.615384615384617,0.0,9.615384615384617,9.615384615384617
"In the aftermath of the hurricane, while the adults frantically searched for salvaged belongings in the wreckage, nine-year-old David sat silently holding a muddy, waterlogged teddy bear. The storm had ripped away the roof of their house and, with it, his fundamental belief that the world was a safe, predictable place. He watched his father, usually a pillar of stoic strength, weep openly over a ruined photograph album, and the sight terrified David more than the howling winds had. The sudden realization that adults were powerless against the chaotic forces of the world fractured his sense of security. He didn't ask for food or complain about the damp cold; he simply stared at the devastated landscape, understanding with brutal clarity that the protective bubble of his childhood had burst, leaving him exposed to a reality where homes could shatter and parents could break.",B,,AI_Gen_10,AI_Generic,,train_382,0.7034482758620689,145,102,0.34210526315789475,3.878787878787879,14.377986013986014,5,29.0,1.1312217194570138,0.0,0.0,0.0,12.443438914027148,5.656108597285067,0.0,0.0,0.0,103.44827586206897,41.37931034482759,20.689655172413794,6.896551724137931,34.48275862068965,13.793103448275861,20.689655172413794,6.896551724137931,0.0,6.896551724137931,13.793103448275861,0.0,0.0,13.793103448275861,27.586206896551722,20.689655172413794,0.0,6.896551724137931,0.0,0.0
"Every purchase was a negotiation with hunger, a calculated compromise that slowly chipped away at their dignity, leaving behind only the stark, unyielding arithmetic of basic sustenance. The process was methodical, devoid of the tears she had shed the first time this happened. The cardboard boxes were already piled in the corner of the living room, a monument to their transient existence. The apartment smelled of damp plaster and last night’s boiling cabbage. They spoke in low murmurs, sharing the universal language of calloused hands and aching lower backs.",B,,AI_Gen_103,AI_Generic,,train_383,0.7752808988764045,89,69,0.52,3.762376237623762,10.974471910112364,5,17.8,0.0,0.0,0.0,0.0,10.638297872340425,8.865248226950355,0.0,0.0,0.0,101.12359550561797,56.17977528089887,22.47191011235955,11.235955056179774,33.70786516853933,22.47191011235955,11.235955056179774,0.0,0.0,22.47191011235955,0.0,0.0,0.0,11.235955056179774,0.0,0.0,0.0,11.235955056179774,0.0,11.235955056179774
"The hit-and-run had been an accident, a dark, rainy road and a sudden shadow, but her decision to drive away was a deliberate crime that haunted her waking hours. She had never been caught, but she was serving a sentence within her own mind, confined by a suffocating guilt that tainted every joy and success in her life. He was supposed to enforce the law, to draw a stark line between right and wrong, but the reality on the asphalt was a tragic, tangled mess of poverty and addiction. The lack of formal punishment was a different kind of torture, an endless, paranoid vigilance where she felt judged by every passing stranger, knowing that she had evaded the law but could never escape the relentless prosecution of her own conscience.",B,,AI_Gen_101,AI_Generic,,train_384,0.6363636363636364,132,84,0.40625,4.281879194630872,14.966538461538462,4,33.0,0.0,0.0,0.0,0.0,14.884979702300406,5.412719891745603,0.0,0.0,0.0,53.03030303030303,30.303030303030305,37.87878787878788,22.727272727272727,60.60606060606061,7.575757575757576,22.727272727272727,0.0,0.0,37.87878787878788,0.0,7.575757575757576,0.0,0.0,0.0,7.575757575757576,0.0,0.0,15.151515151515152,0.0
"When the heavy rains finally came, they acted as a necessary purgative for the bloated streets. Water rushed down the steep avenues, carrying away the accumulated grime, cigarette butts, and discarded lottery tickets of a million broken routines. The subterranean sewer network roared, struggling to swallow the sudden deluge as the city effectively cleared its throat. Puddles gathered in the potholed intersections, reflecting the traffic signals in fractured bursts of red and green. To walk through the downpour was to feel the city shivering, its concrete skin slick and cold. The pedestrians huddled under awnings like parasites seeking shelter on a host, waiting for the weather to break so they could resume their scurrying. The rain did not wash away the underlying decay, but it provided a temporary, shimmering illusion of purity to the exhausted avenues.",B,,AI_Gen_33,AI_Generic,,train_385,0.7352941176470589,136,100,0.35,3.69281045751634,11.943025210084034,7,19.428571428571427,0.0,0.0,0.0,0.0,11.547344110854503,8.083140877598153,0.0,0.0,0.0,117.6470588235294,22.058823529411764,22.058823529411764,36.76470588235294,29.41176470588235,14.705882352941176,0.0,7.352941176470588,0.0,7.352941176470588,14.705882352941176,7.352941176470588,14.705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“I have been most highly gratified, indeed, my dear sir; such very
superior dancing is not often seen. It is evident that you belong to the
first circles. Allow me to say, however, that your fair partner does not
disgrace you: and that I must hope to have this pleasure often repeated,
especially when a certain desirable event, my dear Miss Eliza (glancing
at her sister and Bingley), shall take place. What congratulations will
then flow in! I appeal to Mr. Darcy;--but let me not interrupt you, sir.
You will not thank me for detaining you from the bewitching converse of
that young lady, whose bright eyes are also upbraiding me.”",A,Austen,Austen_1342,Human,Austen,train_386,0.7247706422018348,109,79,0.631578947368421,4.371428571428571,8.134826254826255,6,18.166666666666668,3.1545741324921135,0.0,1.5772870662460567,0.0,14.195583596214512,9.46372239747634,1.5772870662460567,1.5772870662460567,1.5772870662460567,18.34862385321101,9.174311926605505,18.34862385321101,36.69724770642202,9.174311926605505,9.174311926605505,36.69724770642202,9.174311926605505,18.34862385321101,0.0,9.174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,9.174311926605505,0.0,9.174311926605505
"In the morning, when I came out, the early church-bell was ringing,
and he was walking up and down with his mother. He addressed me as if
nothing had happened, and I could do no less than reply. I had struck
him hard enough to give him the toothache, I suppose. At all events
his face was tied up in a black silk handkerchief, which, with his hat
perched on the top of it, was far from improving his appearance. I heard
that he went to a dentist’s in London on the Monday morning, and had a
tooth out. I hope it was a double one.",A,Dickens,Dickens_766,Human,Dickens,train_387,0.6448598130841121,107,69,0.2631578947368421,3.618320610687023,5.771698113207549,6,17.833333333333332,0.0,0.0,0.0,0.0,17.013232514177695,11.342155009451796,0.0,0.0,0.0,46.72897196261682,9.345794392523365,37.38317757009346,18.69158878504673,37.38317757009346,28.037383177570092,9.345794392523365,18.69158878504673,0.0,46.72897196261682,0.0,18.69158878504673,9.345794392523365,18.69158878504673,37.38317757009346,28.037383177570092,0.0,9.345794392523365,0.0,0.0
"The coach was in the yard, shining very much all over, but without any
horses to it as yet; and it looked in that state as if nothing was
more unlikely than its ever going to London. I was thinking this, and
wondering what would ultimately become of my box, which Mr. Barkis had
put down on the yard-pavement by the pole (he having driven up the yard
to turn his cart), and also what would ultimately become of me, when a
lady looked out of a bow-window where some fowls and joints of meat were
hanging up, and said:",A,Dickens,Dickens_766,Human,Dickens,train_388,0.7128712871287128,101,72,0.05263157894736842,5.1138211382113825,12.986000000000004,2,50.5,1.937984496124031,0.0,0.0,0.0,13.565891472868216,3.875968992248062,1.937984496124031,1.937984496124031,1.937984496124031,49.504950495049506,39.603960396039604,49.504950495049506,29.7029702970297,19.801980198019802,19.801980198019802,9.900990099009901,19.801980198019802,0.0,29.7029702970297,0.0,9.900990099009901,19.801980198019802,0.0,9.900990099009901,9.900990099009901,0.0,0.0,9.900990099009901,9.900990099009901
"Upon the steps of the grand and imposing cathedral, directly beneath the stony gaze of a host of carved angels, sat a child of such heartbreaking fragility that he seemed composed of nothing more than frost and shadow. His oversized, ragged coat hung about his diminutive frame like a shroud, and his small, bare feet were blue with the biting chill of the unforgiving stone. Yet, beneath a face smeared with the soot of a thousand chimneys, his eyes held a luminous, untarnished sweetness that defied the brutal misery of his earthly station. He did not beg, nor did he cry out against the tempest; he merely sat with his thin arms wrapped around his knees, possessing a quiet, tragic grace that stood as a silent, damning indictment against the bustling, velvet-cloaked parishioners who hurried past without casting him a single glance.",C,Dickens,AI_Imp_D_34,AI_Impostor,Dickens,train_389,0.6993006993006993,143,100,0.8888888888888888,4.845679012345679,15.539507042253522,4,35.75,1.1933174224343677,0.0,0.0,0.0,15.513126491646778,4.773269689737471,0.0,0.0,0.0,62.93706293706294,55.94405594405595,20.97902097902098,0.0,62.93706293706294,0.0,20.97902097902098,0.0,0.0,0.0,0.0,0.0,6.993006993006993,20.97902097902098,48.95104895104895,27.972027972027973,0.0,0.0,0.0,0.0
"A clean, albeit patched apron, and a cheerful, deferential curtsey cost absolutely nothing, and went a considerable way in reconciling a gentlewoman to the unpleasant necessity of dispensing charity. Nothing is so entirely destructive to the tranquility of a country walk as the sudden appearance of genuine want. It was her settled conviction that poverty was largely a result of poor management and a stubborn refusal to seek employment, a philosophy she maintained with great firmness, having never herself been obliged to manage anything more taxing than the arrangement of guests at a dinner party. It was a circumstance of general remark among the more delicately nerved ladies of the neighborhood that the poor were exceedingly inconsiderate in their manner of displaying distress. Hathersage frequently observed that if the cottagers must be destitute, they might at least possess the obligingness to be picturesque about it. Miss Bingley found her sensibilities so deeply offended by the sight of a ragged family traversing the lane that she was obliged to return indoors and demand the smelling salts. Thus, by keeping them perfectly impoverished, he felt he was doing the greatest possible service to their spiritual well-being.",C,Austen,AI_Imp_A_81,AI_Impostor,Austen,train_390,0.6564102564102564,195,128,0.5348837209302325,4.915094339622642,15.898983799705452,7,27.857142857142858,0.0,0.0,0.0,0.0,7.263922518159807,5.649717514124294,0.0,0.0,0.0,66.66666666666667,46.15384615384615,20.512820512820515,35.8974358974359,56.41025641025641,10.256410256410257,20.512820512820515,15.384615384615385,5.128205128205129,25.64102564102564,0.0,0.0,5.128205128205129,5.128205128205129,0.0,10.256410256410257,10.256410256410257,10.256410256410257,10.256410256410257,0.0
"Oliver rose next morning, in better heart, and went about his usual
occupations, with more hope and pleasure than he had known for many
days. The birds were once more hung out, to sing, in their old places;
and the sweetest wild flowers that could be found, were once more
gathered to gladden Rose with their beauty. The melancholy which had
seemed to the sad eyes of the anxious boy to hang, for days past, over
every object, beautiful as all were, was dispelled by magic. The dew
seemed to sparkle more brightly on the green leaves; the air to rustle
among them with a sweeter music; and the sky itself to look more blue
and bright. Such is the influence which the condition of our own
thoughts, exercise, even over the appearance of external objects. Men
who look on nature, and their fellow-men, and cry that all is dark and
gloomy, are in the right; but the sombre colours are reflections from
their own jaundiced eyes and hearts. The real hues are delicate, and
need a clearer vision.",A,Dickens,Dickens_730,Human,Dickens,train_391,0.6111111111111112,180,110,0.6428571428571429,4.081081081081081,10.33592976855547,7,25.714285714285715,4.040404040404041,0.0,0.0,0.0,16.161616161616163,7.070707070707071,0.0,0.0,0.0,83.33333333333333,16.666666666666668,55.55555555555555,38.88888888888889,11.11111111111111,16.666666666666668,11.11111111111111,0.0,11.11111111111111,5.555555555555555,11.11111111111111,11.11111111111111,5.555555555555555,16.666666666666668,5.555555555555555,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0.0
"The broad sky seemed on fire. Rising into the air with showers of
sparks, and rolling one above the other, were sheets of flame, lighting
the atmosphere for miles round, and driving clouds of smoke in the
direction where he stood. The shouts grew louder as new voices swelled
the roar, and he could hear the cry of Fire! mingled with the ringing
of an alarm-bell, the fall of heavy bodies, and the crackling of flames
as they twined round some new obstacle, and shot aloft as though
refreshed by food. The noise increased as he looked. There were people
there—men and women—light, bustle. It was like new life to him. He
darted onward—straight, headlong—dashing through brier and brake, and
leaping gate and fence as madly as his dog, who careered with loud and
sounding bark before him.",A,Dickens,Dickens_730,Human,Dickens,train_392,0.6643356643356644,143,95,0.2564102564102564,3.9441340782122905,6.699818840579713,8,17.875,0.0,5.082592121982211,1.2706480304955527,0.0,15.247776365946633,8.89453621346887,0.0,0.0,0.0,83.91608391608392,48.95104895104895,69.93006993006993,6.993006993006993,0.0,6.993006993006993,0.0,6.993006993006993,0.0,6.993006993006993,6.993006993006993,6.993006993006993,41.95804195804196,20.97902097902098,6.993006993006993,27.972027972027973,0.0,0.0,6.993006993006993,0.0
"To love someone through the process of dying was a brutal endurance event, a willing surrender to exhaustion and profound helplessness, anchored only by the desperate need to ensure that the man he loved He sat in the vinyl chair for the sixth consecutive day, his spine aching, his eyes burning from the fluorescent lights that never dimmed. The hospital room hummed with the sterile, rhythmic noise of the ventilator, marking time in a space where hours had ceased to hold any meaning. Holding the pale, bruised hand amidst the tangle of IV lines, he felt his own physical vitality draining away, siphoned off by the sheer gravity of witnessing the decline. He had stopped answering texts from concerned friends, lacking the emotional bandwidth to summarize his husband's deteriorating condition.",B,,AI_Gen_164,AI_Generic,,train_393,0.7307692307692307,130,95,0.4166666666666667,5.3310344827586205,15.51115384615385,4,32.5,0.0,0.0,0.0,0.0,12.531328320802004,5.012531328320802,0.0,0.0,0.0,107.6923076923077,30.76923076923077,7.6923076923076925,38.46153846153847,23.076923076923077,15.384615384615385,15.384615384615385,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,7.6923076923076925,30.76923076923077,30.76923076923077,0.0,0.0,15.384615384615385,0.0
"I could not bear to hear my old nurse so decried, and made the subject
of such a wish. I told my aunt that indeed she was mistaken. That
Peggotty was the best, the truest, the most faithful, most devoted, and
most self-denying friend and servant in the world; who had ever loved
me dearly, who had ever loved my mother dearly; who had held my mother’s
dying head upon her arm, on whose face my mother had imprinted her last
grateful kiss. And my remembrance of them both, choking me, I broke down
as I was trying to say that her home was my home, and that all she had
was mine, and that I would have gone to her for shelter, but for her
humble station, which made me fear that I might bring some trouble on
her--I broke down, I say, as I was trying to say so, and laid my face in
my hands upon the table.",A,Dickens,Dickens_766,Human,Dickens,train_394,0.5214723926380368,163,85,0.36,5.50251256281407,14.619301242236027,4,40.75,2.487562189054726,0.0,0.0,0.0,19.90049751243781,4.975124378109452,0.0,0.0,0.0,36.809815950920246,12.269938650306749,42.944785276073624,24.539877300613497,6.134969325153374,12.269938650306749,36.809815950920246,0.0,0.0,36.809815950920246,12.269938650306749,12.269938650306749,12.269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In the sterile office, years of childhood rivalries and buried jealousies violently resurfaced. Clara packed the suitcase with methodical precision, carefully folding her daughter’s clothes while tears silently tracked down her cheeks. There was no betrayal in his forgetting, only a tragic biological failure. Reading them felt like watching the foundational walls of her childhood crumble in real time. Loyalty, it turned out, was entirely conditional, intrinsically tied to the expectation of financial reward. Loyalty, she realized, was often just an elaborate performance, a thin veneer of domestic tranquility stretched tight over a chasm of hidden compromises. But the new big-box retailer on the highway had bled them dry.",B,,AI_Gen_203,AI_Generic,,train_395,0.8181818181818182,110,90,0.45161290322580644,3.421875,11.592948885976408,7,15.714285714285714,0.0,0.0,0.0,0.0,12.32876712328767,9.589041095890412,0.0,0.0,0.0,54.54545454545454,45.45454545454545,9.09090909090909,9.09090909090909,27.27272727272727,27.27272727272727,0.0,9.09090909090909,0.0,27.27272727272727,0.0,9.09090909090909,0.0,9.09090909090909,9.09090909090909,0.0,0.0,0.0,0.0,0.0
"They possessed nothing but the breath in their lungs and the gnawing ache in their bellies, surviving from one bleak, fog-choked morning to the next, while the great, glittering city beyond turned a blind and uncaring eye to their silent, collective agony. When a frail hand was crushed by a ruthless piston, the great engine did not so much as stutter; it simply waited for the next starving replacement to step into the deafening, soul-crushing breach. He navigated a creaking, overloaded handcart through the muck, calling out in a voice like a rusted gate-hinge, hoping to exchange a battered kettle or a torn petticoat for a meager halfpenny. Down by the river's edge, where the black mud sucks at the rotting timber of ancient wharves, there lay a labyrinth of such desperate destitution that the very air seemed to weep with it; a miserable tangle of leaning tenements where the wretched and the ruined sought shelter from the unforgiving wind.",C,Dickens,AI_Imp_D_87,AI_Impostor,Dickens,train_396,0.7300613496932515,163,119,0.5121951219512195,4.751351351351351,17.48875,4,40.75,2.103049421661409,0.0,0.0,0.0,12.618296529968454,4.206098843322818,0.0,0.0,0.0,92.02453987730061,18.404907975460123,18.404907975460123,30.67484662576687,67.48466257668711,18.404907975460123,6.134969325153374,12.269938650306749,0.0,6.134969325153374,12.269938650306749,0.0,6.134969325153374,6.134969325153374,0.0,6.134969325153374,0.0,6.134969325153374,12.269938650306749,0.0
"‘Because you know,’ said Mr. Omer, taking himself up, where he had left
off, ‘whatever is done, I should wish to be a member of. Put me down for
anything you may consider right, and let me know. I never could think
the girl all bad, and I am glad to find she’s not. So will my daughter
Minnie be. Young women are contradictory creatures in some things--her
mother was just the same as her--but their hearts are soft and kind. It’s all show with Minnie, about Martha. Why she should consider it
necessary to make any show, I don’t undertake to tell you. But it’s all
show, bless you. She’d do her any kindness in private. So, put me down
for whatever you may consider right, will you be so good? and drop me
a line where to forward it. Dear me!’ said Mr. Omer, ‘when a man is
drawing on to a time of life, where the two ends of life meet; when he
finds himself, however hearty he is, being wheeled about for the second
time, in a speeches of go-cart; he should be over-rejoiced to do a
kindness if he can. He wants plenty.",A,Dickens,Dickens_766,Human,Dickens,train_397,0.53,200,106,0.4666666666666667,3.66412213740458,5.301471861471864,13,15.384615384615385,1.9588638589618022,0.0,0.9794319294809011,0.9794319294809011,16.65034280117532,13.712047012732615,0.0,0.0,0.0,20.0,20.0,20.0,35.0,30.0,15.0,0.0,20.0,15.0,5.0,15.0,5.0,5.0,5.0,0.0,30.0,20.0,0.0,0.0,0.0
"Mr. Rushworth was a gentleman of such stupendous and unshakeable dullness that his presence in a drawing-room had the immediate effect of a heavy fog settling upon the company. His physical appearance was equally unfortunate, possessing a countenance that suggested a remarkable vacancy of thought, coupled with a pair of highly surprised eyebrows. Yet, endowed as he was with an estate of twelve thousand a year, society collectively agreed to view his stupidity as a charming eccentricity, and his clumsy, elephantine attempts at gallantry as the height of fashionable elegance. It is astonishing how thickly the gold dust of a massive fortune can coat the most grotesque of human figures.",C,Austen,AI_Imp_A_27,AI_Impostor,Austen,train_398,0.7272727272727273,110,80,0.45161290322580644,4.811475409836065,16.053181818181816,4,27.5,0.0,0.0,0.0,0.0,8.683068017366137,7.23589001447178,0.0,0.0,0.0,45.45454545454545,72.72727272727272,18.18181818181818,9.09090909090909,81.81818181818181,9.09090909090909,18.18181818181818,9.09090909090909,9.09090909090909,27.27272727272727,0.0,0.0,27.27272727272727,18.18181818181818,36.36363636363636,9.09090909090909,0.0,9.09090909090909,0.0,0.0
"They dined upon his exquisite French cuisine and drank his superior wines, all while whispering behind their fans about the deplorable vulgarity of a man who actually knew the price of his own carriage horses. She shuddered at the mention of trade, treating the very concept of labor as an infectious disease to which she was tragically susceptible. She monitored their posture with the zeal of a prison warden and curated their acquaintances with the ruthless precision of a diamond merchant. Thus, society elegantly balances its contempt for the newly rich with its profound appreciation for a truly excellent dinner. They could detect the taint of the counting-house on a newcomer from fifty paces, shuddering at a loud laugh or an overly bright waistcoat as if they were symptoms of an infectious disease.",C,Austen,AI_Imp_A_79,AI_Impostor,Austen,train_399,0.6940298507462687,134,93,0.4411764705882353,4.576388888888889,14.214075187969929,5,26.8,0.0,0.0,0.0,0.0,4.944375772558714,6.1804697156983925,0.0,0.0,0.0,67.16417910447761,59.701492537313435,14.925373134328359,7.462686567164179,44.776119402985074,0.0,0.0,0.0,0.0,7.462686567164179,14.925373134328359,7.462686567164179,14.925373134328359,22.388059701492537,22.388059701492537,0.0,0.0,14.925373134328359,0.0,0.0
"Though all her mental struggles terminated in this conclusion, they
forced themselves upon her, again and again, and left their traces too.
She grew pale and thin, even within a few days. At times, she took no
heed of what was passing before her, or no part in conversations where
once, she would have been the loudest. At other times, she laughed
without merriment, and was noisy without a moment afterwards—she sat
silent and dejected, brooding with her head upon her hands, while the
very effort by which she roused herself, told, more forcibly than even
these indications, that she was ill at ease, and that her thoughts were
occupied with matters very different and distant from those in the
course of discussion by her companions.",A,Dickens,Dickens_730,Human,Dickens,train_400,0.6850393700787402,127,87,0.5714285714285714,3.6751592356687897,13.552142857142858,4,31.75,0.0,1.358695652173913,0.0,0.0,20.380434782608695,5.434782608695652,0.0,0.0,0.0,23.62204724409449,15.748031496062993,55.118110236220474,0.0,15.748031496062993,23.62204724409449,15.748031496062993,0.0,0.0,23.62204724409449,0.0,0.0,0.0,15.748031496062993,0.0,0.0,0.0,23.62204724409449,15.748031496062993,7.874015748031496
"Guilt is a highly subjective emotion, its intensity often entirely dependent upon the likelihood of public exposure. The juxtaposition of a hanging in the morning with a cotillion in the evening was managed without the slightest disturbance to the nerves of the local ladies, who merely drew their carriage blinds to avoid the less agreeable sights of the judicial process. However, when a minor indiscretion involving a chambermaid threatened to reach the ears of his wealthy aunt, his remorse was sudden, profound, and exceedingly vocal. The magistrate, possessing a handsome estate and an inflexible regard for property rights, dispatched such cases with a brisk efficiency, satisfied that the transportation of a desperate father was essential to the preservation of the English countryside.",C,Austen,AI_Imp_A_88,AI_Impostor,Austen,train_401,0.7049180327868853,122,86,0.5757575757575758,5.118518518518519,17.293524590163937,4,30.5,0.0,0.0,0.0,0.0,11.320754716981131,5.031446540880503,0.0,0.0,0.0,114.75409836065575,57.37704918032787,16.393442622950822,32.786885245901644,65.57377049180329,16.393442622950822,8.196721311475411,0.0,8.196721311475411,24.59016393442623,8.196721311475411,0.0,0.0,16.393442622950822,16.393442622950822,0.0,0.0,0.0,0.0,0.0
"Bringing her fiance back to the rusted, aluminum-sided house where she grew up was an exercise in suppressed panic. She watched him carefully navigate the slanted porch steps, his expensive Italian loafers looking absurdly out of place against the peeling paint. Inside, her mother offered them off-brand soda in mismatched plastic cups, while the television blared a daytime game show in the background. She could see him trying too hard to be gracious, his polite smile stretched tight across his face. Every time he complimented the faded floral wallpaper or the cramped kitchen, she felt a flare of defensive anger. She had spent a decade scrubbing this neighborhood from her vocabulary, acquiring degrees and cultural capital, only to realize that upward mobility had irrevocably alienated her from the only people who had known her before she learned how to pretend.",B,,AI_Gen_37,AI_Generic,,train_402,0.7676056338028169,142,109,0.36363636363636365,3.9746835443037973,12.727142857142855,6,23.666666666666668,0.0,0.0,0.0,0.0,9.174311926605505,6.8807339449541285,0.0,0.0,0.0,56.33802816901409,14.084507042253522,7.042253521126761,28.169014084507044,21.12676056338028,21.12676056338028,7.042253521126761,0.0,0.0,7.042253521126761,0.0,0.0,0.0,0.0,21.12676056338028,7.042253521126761,7.042253521126761,0.0,0.0,7.042253521126761
"Marta scrubbed the marble floor of the hotel lobby until her shoulders ached, the rhythmic swish of the mop the only sound in the predawn quiet. She had been invisible in this affluent space for a decade, erasing the footprints and spilled champagne of guests whose nightly room rate exceeded her monthly salary. Her hands were permanently rough, her skin stripped by industrial cleaners. At home, her two daughters slept on a pull-out couch in a living room that doubled as a kitchen. She meticulously folded away the pain in her lower back, knowing that a single sick day could mean the difference between keeping the lights on and descending into total darkness. The luxury that surrounded her at work felt like an elaborate, cruel illusion, a stage set designed to mock the brutal reality of her daily survival, where every penny was counted and every necessity was compromised.",B,,AI_Gen_2,AI_Generic,,train_403,0.7266666666666667,150,109,0.4146341463414634,4.406060606060606,12.54734899328859,6,25.0,0.0,0.0,0.0,0.0,9.070294784580499,6.802721088435374,0.0,0.0,0.0,80.0,26.666666666666668,20.0,6.666666666666667,40.0,26.666666666666668,20.0,0.0,0.0,13.333333333333334,6.666666666666667,13.333333333333334,6.666666666666667,0.0,0.0,0.0,0.0,13.333333333333334,6.666666666666667,6.666666666666667
"Wopsle’s (who had never been heard of
before) coming in with a star and garter on, as a plenipotentiary of
great power direct from the Admiralty, to say that the Swabs were all
to go to prison on the spot, and that he had brought the boatswain down
the Union Jack, as a slight acknowledgment of his public services. The
boatswain, unmanned for the first time, respectfully dried his eyes on
the Jack, and then cheering up, and addressing Mr. Wopsle as Your
Honour, solicited permission to take him by the fin. Mr. Wopsle,
conceding his fin with a gracious dignity, was immediately shoved into
a dusty corner, while everybody danced a hornpipe; and from that
corner, surveying the public with a discontented eye, became aware of
me.",A,Dickens,Dickens_1400,Human,Dickens,train_404,0.6190476190476191,126,78,0.28125,3.81875,14.590000000000003,3,42.0,1.3679890560875512,0.0,0.0,0.0,19.151846785225718,6.839945280437757,0.0,1.3679890560875512,1.3679890560875512,79.36507936507937,31.746031746031743,39.682539682539684,31.746031746031743,55.55555555555555,7.936507936507936,23.809523809523807,0.0,0.0,7.936507936507936,7.936507936507936,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,7.936507936507936,0.0,0.0,7.936507936507936,0.0
